Date,Year,Month,Month_Name,YearMonth,Day,Week,Learner_ID,Cohort,Track,Name,Participation_Score,Comments_Made,Questions_Asked,Attended_Session
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_003,Cohort 1,AWS Cloud,Charles Liu,4.7,6,1,True
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_004,Cohort 1,AWS Cloud,Elizabeth Wang,8.6,16,2,True
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_005,Cohort 1,AWS Cloud,Ming Martinez,7.2,5,6,True
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_006,Cohort 1,AWS Cloud,Nadia Ahmed,3.5,6,0,True
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_007,Cohort 1,AWS Cloud,Sofia Morris,5.2,6,2,True
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_008,Cohort 1,AWS Cloud,Zainab Liu,7.2,10,2,True
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_009,Cohort 1,AWS Cloud,Babatunde Chen,2.5,6,2,True
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_010,Cohort 1,AWS Cloud,Kwame Verma,8.2,4,3,True
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_011,Cohort 1,AWS Cloud,Nadia Park,0.0,0,0,False
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_012,Cohort 1,AWS Cloud,Ronald Gonzalez,6.6,10,2,True
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_013,Cohort 1,AWS Cloud,Amy Johnson,9.5,2,0,True
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_014,Cohort 1,AWS Cloud,Jennifer King,2.2,3,2,True
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_015,Cohort 1,AWS Cloud,Elizabeth Miller,0.0,0,0,False
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_016,Cohort 1,AWS Cloud,Amy Green,0.0,0,0,False
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_017,Cohort 1,AWS Cloud,Emily Hall,5.1,7,4,True
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_018,Cohort 1,AWS Cloud,Kenneth Chen,4.9,5,6,True
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_019,Cohort 1,AWS Cloud,Timothy Nwosu,4.2,5,0,True
2025-10-27,2025,10,October,2025-10,Monday,3,AWS_C1_020,Cohort 1,AWS Cloud,Angela Robinson,9.7,6,7,True
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_001,Cohort 1,AWS Cloud,Dorothy Choi,10.0,1,0,True
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_002,Cohort 1,AWS Cloud,Emily Nguyen,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_003,Cohort 1,AWS Cloud,Charles Liu,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_004,Cohort 1,AWS Cloud,Elizabeth Wang,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_005,Cohort 1,AWS Cloud,Ming Martinez,9.8,16,8,True
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_006,Cohort 1,AWS Cloud,Nadia Ahmed,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_007,Cohort 1,AWS Cloud,Sofia Morris,4.4,1,2,True
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_008,Cohort 1,AWS Cloud,Zainab Liu,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_009,Cohort 1,AWS Cloud,Babatunde Chen,2.0,4,1,True
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_010,Cohort 1,AWS Cloud,Kwame Verma,7.1,1,5,True
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_011,Cohort 1,AWS Cloud,Nadia Park,1.2,4,1,True
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_012,Cohort 1,AWS Cloud,Ronald Gonzalez,6.5,11,0,True
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_013,Cohort 1,AWS Cloud,Amy Johnson,7.7,12,6,True
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_014,Cohort 1,AWS Cloud,Jennifer King,2.9,3,1,True
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_015,Cohort 1,AWS Cloud,Elizabeth Miller,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_016,Cohort 1,AWS Cloud,Amy Green,9.2,3,3,True
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_017,Cohort 1,AWS Cloud,Emily Hall,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_018,Cohort 1,AWS Cloud,Kenneth Chen,7.3,6,0,True
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_019,Cohort 1,AWS Cloud,Timothy Nwosu,4.6,4,4,True
2025-10-28,2025,10,October,2025-10,Tuesday,3,AWS_C1_020,Cohort 1,AWS Cloud,Angela Robinson,10.0,0,8,True
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_001,Cohort 1,AWS Cloud,Dorothy Choi,9.6,13,4,True
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_002,Cohort 1,AWS Cloud,Emily Nguyen,3.1,4,1,True
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_003,Cohort 1,AWS Cloud,Charles Liu,3.6,1,0,True
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_004,Cohort 1,AWS Cloud,Elizabeth Wang,10.0,11,3,True
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_005,Cohort 1,AWS Cloud,Ming Martinez,6.8,0,2,True
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_006,Cohort 1,AWS Cloud,Nadia Ahmed,0.0,0,0,False
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_007,Cohort 1,AWS Cloud,Sofia Morris,3.2,3,3,True
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_008,Cohort 1,AWS Cloud,Zainab Liu,5.6,6,1,True
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_009,Cohort 1,AWS Cloud,Babatunde Chen,0.0,0,0,False
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_010,Cohort 1,AWS Cloud,Kwame Verma,8.3,1,2,True
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_011,Cohort 1,AWS Cloud,Nadia Park,0.0,0,0,False
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_012,Cohort 1,AWS Cloud,Ronald Gonzalez,5.8,3,0,True
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_013,Cohort 1,AWS Cloud,Amy Johnson,7.1,6,0,True
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_014,Cohort 1,AWS Cloud,Jennifer King,5.2,5,2,True
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_015,Cohort 1,AWS Cloud,Elizabeth Miller,6.4,4,0,True
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_016,Cohort 1,AWS Cloud,Amy Green,0.0,0,0,False
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_017,Cohort 1,AWS Cloud,Emily Hall,4.6,4,4,True
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_018,Cohort 1,AWS Cloud,Kenneth Chen,7.8,13,1,True
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_019,Cohort 1,AWS Cloud,Timothy Nwosu,5.3,1,3,True
2025-10-29,2025,10,October,2025-10,Wednesday,3,AWS_C1_020,Cohort 1,AWS Cloud,Angela Robinson,5.6,1,1,True
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_001,Cohort 1,AWS Cloud,Dorothy Choi,9.5,6,1,True
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_002,Cohort 1,AWS Cloud,Emily Nguyen,0.0,0,0,False
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_003,Cohort 1,AWS Cloud,Charles Liu,4.5,3,0,True
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_004,Cohort 1,AWS Cloud,Elizabeth Wang,10.0,0,4,True
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_005,Cohort 1,AWS Cloud,Ming Martinez,9.1,0,8,True
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_006,Cohort 1,AWS Cloud,Nadia Ahmed,3.5,3,2,True
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_007,Cohort 1,AWS Cloud,Sofia Morris,2.7,2,3,True
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_008,Cohort 1,AWS Cloud,Zainab Liu,0.0,0,0,False
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_009,Cohort 1,AWS Cloud,Babatunde Chen,5.0,1,1,True
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_010,Cohort 1,AWS Cloud,Kwame Verma,0.0,0,0,False
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_011,Cohort 1,AWS Cloud,Nadia Park,0.0,0,0,False
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_012,Cohort 1,AWS Cloud,Ronald Gonzalez,6.6,0,2,True
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_013,Cohort 1,AWS Cloud,Amy Johnson,10.0,1,1,True
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_014,Cohort 1,AWS Cloud,Jennifer King,3.2,0,1,True
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_015,Cohort 1,AWS Cloud,Elizabeth Miller,3.6,3,2,True
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_016,Cohort 1,AWS Cloud,Amy Green,10.0,11,0,True
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_017,Cohort 1,AWS Cloud,Emily Hall,5.7,1,1,True
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_018,Cohort 1,AWS Cloud,Kenneth Chen,6.2,9,6,True
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_019,Cohort 1,AWS Cloud,Timothy Nwosu,5.3,6,2,True
2025-10-30,2025,10,October,2025-10,Thursday,3,AWS_C1_020,Cohort 1,AWS Cloud,Angela Robinson,10.0,3,1,True
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_001,Cohort 1,AWS Cloud,Dorothy Choi,10.0,13,7,True
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_002,Cohort 1,AWS Cloud,Emily Nguyen,0.0,0,0,False
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_003,Cohort 1,AWS Cloud,Charles Liu,4.2,4,1,True
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_004,Cohort 1,AWS Cloud,Elizabeth Wang,7.7,6,0,True
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_005,Cohort 1,AWS Cloud,Ming Martinez,10.0,11,5,True
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_006,Cohort 1,AWS Cloud,Nadia Ahmed,4.7,6,0,True
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_007,Cohort 1,AWS Cloud,Sofia Morris,4.0,0,1,True
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_008,Cohort 1,AWS Cloud,Zainab Liu,7.2,2,0,True
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_009,Cohort 1,AWS Cloud,Babatunde Chen,2.5,5,1,True
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_010,Cohort 1,AWS Cloud,Kwame Verma,0.0,0,0,False
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_011,Cohort 1,AWS Cloud,Nadia Park,0.0,0,0,False
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_012,Cohort 1,AWS Cloud,Ronald Gonzalez,0.0,0,0,False
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_013,Cohort 1,AWS Cloud,Amy Johnson,0.0,0,0,False
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_014,Cohort 1,AWS Cloud,Jennifer King,2.0,1,2,True
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_015,Cohort 1,AWS Cloud,Elizabeth Miller,4.8,0,1,True
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_016,Cohort 1,AWS Cloud,Amy Green,8.2,13,2,True
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_017,Cohort 1,AWS Cloud,Emily Hall,4.3,6,3,True
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_018,Cohort 1,AWS Cloud,Kenneth Chen,8.5,10,6,True
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_019,Cohort 1,AWS Cloud,Timothy Nwosu,4.2,5,4,True
2025-10-31,2025,10,October,2025-10,Friday,3,AWS_C1_020,Cohort 1,AWS Cloud,Angela Robinson,7.6,6,1,True
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_001,Cohort 1,AWS Cloud,Dorothy Choi,7.4,10,6,True
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_002,Cohort 1,AWS Cloud,Emily Nguyen,1.0,3,1,True
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_003,Cohort 1,AWS Cloud,Charles Liu,0.0,0,0,False
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_004,Cohort 1,AWS Cloud,Elizabeth Wang,8.1,11,5,True
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_005,Cohort 1,AWS Cloud,Ming Martinez,8.5,14,1,True
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_006,Cohort 1,AWS Cloud,Nadia Ahmed,3.7,4,0,True
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_007,Cohort 1,AWS Cloud,Sofia Morris,0.0,0,0,False
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_008,Cohort 1,AWS Cloud,Zainab Liu,7.6,6,5,True
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_009,Cohort 1,AWS Cloud,Babatunde Chen,1.4,1,1,True
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_010,Cohort 1,AWS Cloud,Kwame Verma,4.8,6,3,True
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_011,Cohort 1,AWS Cloud,Nadia Park,0.0,0,0,False
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_012,Cohort 1,AWS Cloud,Ronald Gonzalez,5.6,10,1,True
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_013,Cohort 1,AWS Cloud,Amy Johnson,10.0,5,6,True
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_014,Cohort 1,AWS Cloud,Jennifer King,0.0,0,0,False
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_015,Cohort 1,AWS Cloud,Elizabeth Miller,6.8,2,1,True
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_016,Cohort 1,AWS Cloud,Amy Green,6.2,6,1,True
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_017,Cohort 1,AWS Cloud,Emily Hall,7.1,3,1,True
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_018,Cohort 1,AWS Cloud,Kenneth Chen,2.9,3,5,True
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_019,Cohort 1,AWS Cloud,Timothy Nwosu,0.0,0,0,False
2025-11-03,2025,11,November,2025-11,Monday,4,AWS_C1_020,Cohort 1,AWS Cloud,Angela Robinson,10.0,0,3,True
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_001,Cohort 1,AWS Cloud,Dorothy Choi,8.0,17,1,True
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_002,Cohort 1,AWS Cloud,Emily Nguyen,3.4,1,1,True
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_003,Cohort 1,AWS Cloud,Charles Liu,0.0,0,0,False
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_004,Cohort 1,AWS Cloud,Elizabeth Wang,10.0,7,3,True
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_005,Cohort 1,AWS Cloud,Ming Martinez,6.8,9,1,True
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_006,Cohort 1,AWS Cloud,Nadia Ahmed,2.5,6,0,True
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_007,Cohort 1,AWS Cloud,Sofia Morris,0.0,0,0,False
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_008,Cohort 1,AWS Cloud,Zainab Liu,7.2,9,3,True
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_009,Cohort 1,AWS Cloud,Babatunde Chen,3.2,5,2,True
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_010,Cohort 1,AWS Cloud,Kwame Verma,7.9,6,2,True
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_011,Cohort 1,AWS Cloud,Nadia Park,0.0,0,0,False
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_012,Cohort 1,AWS Cloud,Ronald Gonzalez,0.0,0,0,False
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_013,Cohort 1,AWS Cloud,Amy Johnson,8.6,3,5,True
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_014,Cohort 1,AWS Cloud,Jennifer King,2.6,4,2,True
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_015,Cohort 1,AWS Cloud,Elizabeth Miller,0.0,0,0,False
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_016,Cohort 1,AWS Cloud,Amy Green,9.7,12,5,True
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_017,Cohort 1,AWS Cloud,Emily Hall,0.0,0,0,False
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_018,Cohort 1,AWS Cloud,Kenneth Chen,6.8,0,4,True
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_019,Cohort 1,AWS Cloud,Timothy Nwosu,5.5,8,1,True
2025-11-04,2025,11,November,2025-11,Tuesday,4,AWS_C1_020,Cohort 1,AWS Cloud,Angela Robinson,10.0,1,5,True
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_001,Cohort 1,AWS Cloud,Dorothy Choi,9.7,7,1,True
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_002,Cohort 1,AWS Cloud,Emily Nguyen,2.3,1,0,True
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_003,Cohort 1,AWS Cloud,Charles Liu,6.7,3,1,True
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_004,Cohort 1,AWS Cloud,Elizabeth Wang,0.0,0,0,False
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_005,Cohort 1,AWS Cloud,Ming Martinez,9.9,8,7,True
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_006,Cohort 1,AWS Cloud,Nadia Ahmed,3.3,1,1,True
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_007,Cohort 1,AWS Cloud,Sofia Morris,2.9,4,0,True
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_008,Cohort 1,AWS Cloud,Zainab Liu,0.0,0,0,False
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_009,Cohort 1,AWS Cloud,Babatunde Chen,2.4,4,1,True
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_010,Cohort 1,AWS Cloud,Kwame Verma,0.0,0,0,False
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_011,Cohort 1,AWS Cloud,Nadia Park,0.0,0,0,False
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_012,Cohort 1,AWS Cloud,Ronald Gonzalez,0.0,0,0,False
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_013,Cohort 1,AWS Cloud,Amy Johnson,6.7,9,2,True
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_014,Cohort 1,AWS Cloud,Jennifer King,0.0,0,0,False
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_015,Cohort 1,AWS Cloud,Elizabeth Miller,4.6,1,0,True
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_016,Cohort 1,AWS Cloud,Amy Green,10.0,14,3,True
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_017,Cohort 1,AWS Cloud,Emily Hall,3.6,8,1,True
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_018,Cohort 1,AWS Cloud,Kenneth Chen,4.9,0,2,True
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_019,Cohort 1,AWS Cloud,Timothy Nwosu,4.1,2,0,True
2025-11-05,2025,11,November,2025-11,Wednesday,4,AWS_C1_020,Cohort 1,AWS Cloud,Angela Robinson,9.1,13,2,True
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_001,Cohort 1,AWS Cloud,Dorothy Choi,10.0,13,4,True
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_002,Cohort 1,AWS Cloud,Emily Nguyen,1.9,0,1,True
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_003,Cohort 1,AWS Cloud,Charles Liu,0.0,0,0,False
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_004,Cohort 1,AWS Cloud,Elizabeth Wang,10.0,16,1,True
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_005,Cohort 1,AWS Cloud,Ming Martinez,7.4,9,6,True
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_006,Cohort 1,AWS Cloud,Nadia Ahmed,0.0,0,0,False
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_007,Cohort 1,AWS Cloud,Sofia Morris,0.0,0,0,False
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_008,Cohort 1,AWS Cloud,Zainab Liu,5.0,8,5,True
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_009,Cohort 1,AWS Cloud,Babatunde Chen,4.6,5,1,True
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_010,Cohort 1,AWS Cloud,Kwame Verma,6.3,7,4,True
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_011,Cohort 1,AWS Cloud,Nadia Park,0.0,0,0,False
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_012,Cohort 1,AWS Cloud,Ronald Gonzalez,7.5,2,0,True
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_013,Cohort 1,AWS Cloud,Amy Johnson,10.0,0,7,True
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_014,Cohort 1,AWS Cloud,Jennifer King,0.0,0,0,False
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_015,Cohort 1,AWS Cloud,Elizabeth Miller,0.0,0,0,False
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_016,Cohort 1,AWS Cloud,Amy Green,7.2,5,4,True
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_017,Cohort 1,AWS Cloud,Emily Hall,0.0,0,0,False
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_018,Cohort 1,AWS Cloud,Kenneth Chen,6.2,3,2,True
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_019,Cohort 1,AWS Cloud,Timothy Nwosu,4.4,1,2,True
2025-11-06,2025,11,November,2025-11,Thursday,4,AWS_C1_020,Cohort 1,AWS Cloud,Angela Robinson,8.8,3,8,True
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_001,Cohort 1,AWS Cloud,Dorothy Choi,10.0,5,3,True
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_002,Cohort 1,AWS Cloud,Emily Nguyen,4.4,4,0,True
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_003,Cohort 1,AWS Cloud,Charles Liu,0.0,0,0,False
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_004,Cohort 1,AWS Cloud,Elizabeth Wang,8.4,8,6,True
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_005,Cohort 1,AWS Cloud,Ming Martinez,8.8,3,6,True
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_006,Cohort 1,AWS Cloud,Nadia Ahmed,5.0,0,2,True
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_007,Cohort 1,AWS Cloud,Sofia Morris,0.0,0,0,False
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_008,Cohort 1,AWS Cloud,Zainab Liu,6.2,2,4,True
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_009,Cohort 1,AWS Cloud,Babatunde Chen,0.0,0,0,False
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_010,Cohort 1,AWS Cloud,Kwame Verma,5.3,5,2,True
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_011,Cohort 1,AWS Cloud,Nadia Park,3.6,2,2,True
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_012,Cohort 1,AWS Cloud,Ronald Gonzalez,8.8,4,1,True
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_013,Cohort 1,AWS Cloud,Amy Johnson,9.3,12,0,True
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_014,Cohort 1,AWS Cloud,Jennifer King,0.0,0,0,False
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_015,Cohort 1,AWS Cloud,Elizabeth Miller,2.1,4,1,True
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_016,Cohort 1,AWS Cloud,Amy Green,6.3,3,1,True
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_017,Cohort 1,AWS Cloud,Emily Hall,4.4,3,0,True
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_018,Cohort 1,AWS Cloud,Kenneth Chen,7.7,4,0,True
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_019,Cohort 1,AWS Cloud,Timothy Nwosu,3.8,6,2,True
2025-11-07,2025,11,November,2025-11,Friday,4,AWS_C1_020,Cohort 1,AWS Cloud,Angela Robinson,6.4,13,5,True
2025-11-10,2025,11,November,2025-11,Monday,5,AWS_C1_001,Cohort 1,AWS Cloud,Dorothy Choi,8.4,5,5,True
2025-11-10,2025,11,November,2025-11,Monday,5,AWS_C1_002,Cohort 1,AWS Cloud,Emily Nguyen,4.2,1,0,True
2025-11-10,2025,11,November,2025-11,Monday,5,AWS_C1_003,Cohort 1,AWS Cloud,Charles Liu,0.0,0,0,False
2025-11-10,2025,11,November,2025-11,Monday,5,AWS_C1_004,Cohort 1,AWS Cloud,Elizabeth Wang,9.2,6,3,True
2025-11-10,2025,11,November,2025-11,Monday,5,AWS_C1_005,Cohort 1,AWS Cloud,Ming Martinez,8.4,0,3,True
